ident_bag,i_id,pax_id_hash,MessageReceivedDate,MessageProcessedDate,DateEvent,TagNumber,local_or_transfer
62811748,8634988,c78797320c691febf14e41c0562791d2,2023-07-07 22:07:35.603,2023-07-07 22:07:37.150,2023-07-07 22:07:37.143,555396724,L
62811756,8634986,2bc1a5878538184714c64a8992dd58bc,2023-07-07 22:07:52.813,2023-07-07 22:07:54.240,2023-07-07 22:07:54.233,555386655,L
62811759,8634998,d91eee13a4d6e1ccac41e726ef2c310c,2023-07-07 22:07:55.677,2023-07-07 22:07:58.160,2023-07-07 22:07:58.153,555392884,L
62811770,8634961,eefa6e733fde3242602f970de0943601,2023-07-07 22:08:28.487,2023-07-07 22:08:31.600,2023-07-07 22:08:31.590,555367505,L
62811777,8634980,e4aca2aee75fa8e621604cb8cbbed7b3,2023-07-07 22:08:52.747,2023-07-07 22:08:56.807,2023-07-07 22:08:56.803,555376888,L
62811782,8634986,2bc1a5878538184714c64a8992dd58bc,2023-07-07 22:09:15.750,2023-07-07 22:09:18.587,2023-07-07 22:09:18.583,555386656,L
62811789,8634980,ecfd1a1ed4f90f21ca0df786f41d8917,2023-07-07 22:09:26.403,2023-07-07 22:09:27.320,2023-07-07 22:09:27.317,555376889,L
62811795,8634993,f4e9baad7e01d474070bdeff7b45062c,2023-07-07 22:09:46.447,2023-07-07 22:09:48.450,2023-07-07 22:09:48.447,555405218,L
62811796,8634986,2bc1a5878538184714c64a8992dd58bc,2023-07-07 22:09:55.873,2023-07-07 22:09:56.900,2023-07-07 22:09:56.893,555386657,L
62811802,8634980,965f4fd294888fa2207be211c24f7efa,2023-07-07 22:10:13.640,2023-07-07 22:10:17.460,2023-07-07 22:10:17.457,555376890,L
62811826,8634961,a71cb5393a125e35619b90c57b9dd7e2,2023-07-07 22:11:15.530,2023-07-07 22:11:16.333,2023-07-07 22:11:16.330,555369463,L
62811827,8634957,d53651199a667448a3c0e2956915fb7d,2023-07-07 22:11:18.410,2023-07-07 22:11:20.397,2023-07-07 22:11:20.390,555401520,L
62811837,8634961,90c8928565ce1cd8bb9e8d6a98e2e438,2023-07-07 22:11:45.437,2023-07-07 22:11:49.013,2023-07-07 22:11:49.010,555369464,L
62811848,8634961,3916206b2a7523981006f46f5bbf2282,2023-07-07 22:12:23.490,2023-07-07 22:12:26.357,2023-07-07 22:12:26.353,555369465,L
62811857,8634961,a71cb5393a125e35619b90c57b9dd7e2,2023-07-07 22:13:00.397,2023-07-07 22:13:03.117,2023-07-07 22:13:03.110,555369466,L
62811863,8634957,e5be512e508da43e8600d4b226eccdf1,2023-07-07 22:13:08.563,2023-07-07 22:13:11.203,2023-07-07 22:13:11.200,555401521,L
62811871,8634998,78614e8d03036e7228424dd5b53924dc,2023-07-07 22:13:23.710,2023-07-07 22:13:27.550,2023-07-07 22:13:27.547,555392885,L
62811880,8634957,b0ce0f954c1afd61ac2a3c17f7232e20,2023-07-07 22:13:35.617,2023-07-07 22:13:36.163,2023-07-07 22:13:36.160,555401522,L
62811887,8634957,012bca8399b6c9f86883ecbe9b6b25d3,2023-07-07 22:13:58.507,2023-07-07 22:14:00.073,2023-07-07 22:14:00.070,555401523,L
62811889,8634963,fe246b2780401f10fb298fffd162598b,2023-07-07 22:14:01.380,2023-07-07 22:14:04.147,2023-07-07 22:14:04.143,555367958,L
62811899,8634963,5a51fc7c0001de3da006e67fd33f119b,2023-07-07 22:14:30.787,2023-07-07 22:14:32.750,2023-07-07 22:14:32.743,555367959,L
62811913,8634961,2b32a974103ff5cbbf859457ca426bff,2023-07-07 22:15:06.297,2023-07-07 22:15:08.257,2023-07-07 22:15:08.250,555369467,L
62811914,8634983,f7fc4ecea6812c35e33350a8189ae5de,2023-07-07 22:15:08.760,2023-07-07 22:15:12.497,2023-07-07 22:15:12.493,555386833,L
62811920,8634994,fd8201a0f4c0f3bbd652cd874af50b8f,2023-07-07 22:15:32.837,2023-07-07 22:15:36.903,2023-07-07 22:15:36.897,555370965,L
62811921,8634998,399ec1ec7136370a3a104a49ac545962,2023-07-07 22:15:39.550,2023-07-07 22:15:41.427,2023-07-07 22:15:41.423,555392886,L
62811924,8634961,70fdc52ca32d3dcb48113a41d71e4f85,2023-07-07 22:15:53.870,2023-07-07 22:15:57.463,2023-07-07 22:15:57.460,555369468,L
62811926,8634957,c4f82ec1653ce1bc1651e73079694002,2023-07-07 22:15:58.430,2023-07-07 22:16:01.757,2023-07-07 22:16:01.750,555401524,L
62811928,8634994,8dacb76a34a361282c48a365399f0af0,2023-07-07 22:16:03.360,2023-07-07 22:16:06.050,2023-07-07 22:16:06.047,555370966,L
62811952,8634957,3cd89c8f99ad8ec9c632c22c83328bd4,2023-07-07 22:17:02.857,2023-07-07 22:17:03.833,2023-07-07 22:17:03.830,555397414,L
62811963,8634998,399ec1ec7136370a3a104a49ac545962,2023-07-07 22:17:26.560,2023-07-07 22:17:27.720,2023-07-07 22:17:27.717,555392887,L
62811975,8634957,370143d9d2fe26c7dcd5e28ecbae7d00,2023-07-07 22:18:03.577,2023-07-07 22:18:03.980,2023-07-07 22:18:03.973,555401525,L
62811978,8634998,1599a587b2428dd494be4cef489da2fa,2023-07-07 22:18:12.580,2023-07-07 22:18:15.810,2023-07-07 22:18:15.807,555392888,L
62811982,8634983,81e617a94e4c3d7976a9fe99fc10ee8c,2023-07-07 22:18:24.800,2023-07-07 22:18:27.560,2023-07-07 22:18:27.553,555386834,L
62811994,8634998,1599a587b2428dd494be4cef489da2fa,2023-07-07 22:18:58.300,2023-07-07 22:18:59.420,2023-07-07 22:18:59.420,555392889,L
62812007,8634961,e00e53a47a0c5c702bd4d0507c73130a,2023-07-07 22:19:26.460,2023-07-07 22:19:27.387,2023-07-07 22:19:27.380,555367506,L
62812013,8634961,bbc84cfa8b6834a7250fb3ac0df58fe2,2023-07-07 22:19:42.740,2023-07-07 22:19:46.687,2023-07-07 22:19:46.680,555367507,L
62812016,8634998,5bae42c2070c0edf0479dda555f8055f,2023-07-07 22:19:46.800,2023-07-07 22:19:50.543,2023-07-07 22:19:50.540,555392890,L
62812021,8634983,5c83e048aaabe21557a1a57cf7630ecb,2023-07-07 22:19:58.270,2023-07-07 22:19:59.040,2023-07-07 22:19:59.037,555386835,L
62812023,8634961,e00e53a47a0c5c702bd4d0507c73130a,2023-07-07 22:20:00.317,2023-07-07 22:20:02.837,2023-07-07 22:20:02.833,555367508,L
62812025,8634998,9dd87ff76e998f087da3b06623697e25,2023-07-07 22:20:11.373,2023-07-07 22:20:14.973,2023-07-07 22:20:14.970,555392891,L
62812027,8634957,c3ff957df819398c7f8bf63ae6cc455a,2023-07-07 22:20:13.410,2023-07-07 22:20:15.180,2023-07-07 22:20:15.173,555401526,L
62812037,8634961,2ba56c82971006df25f533984698ed71,2023-07-07 22:20:46.450,2023-07-07 22:20:47.393,2023-07-07 22:20:47.390,555367509,L
62812038,8634998,9dbe91b081de2d24252ad8b53cd66a8f,2023-07-07 22:20:47.673,2023-07-07 22:20:51.097,2023-07-07 22:20:51.090,555392892,L
62812039,8634971,6deb23d0d9a6edc5327637615b1d31d7,2023-07-07 22:20:48.473,2023-07-07 22:20:51.133,2023-07-07 22:20:51.127,555374914,L
62812044,8634971,44b28c95129f5440532affa2dbe70ee4,2023-07-07 22:21:00.663,2023-07-07 22:21:02.517,2023-07-07 22:21:02.510,555374915,L
62812047,8634962,114b9930de5377e7847c2353c1f998f1,2023-07-07 22:21:07.590,2023-07-07 22:21:10.550,2023-07-07 22:21:10.543,555409006,L
62812048,8634983,b027a0507d9e3982a3f5148a0400cf5d,2023-07-07 22:21:10.430,2023-07-07 22:21:14.400,2023-07-07 22:21:14.397,555386836,L
62812049,8634961,ce44fa21cd0a9ce9d7a54d1daf467d80,2023-07-07 22:21:11.643,2023-07-07 22:21:14.517,2023-07-07 22:21:14.510,555367510,L
62812058,8634961,14bc74f1b7cb6ea170071bdf12ec3bb1,2023-07-07 22:21:33.693,2023-07-07 22:21:34.873,2023-07-07 22:21:34.870,555367511,L
62812059,8634957,1b4cc2ce973e5abcf34faa48da82e4f5,2023-07-07 22:21:35.740,2023-07-07 22:21:38.640,2023-07-07 22:21:38.637,555401527,L
62812060,8634976,adda00b0e7e2b16b66110d56a7db4aa0,2023-07-07 22:21:40.613,2023-07-07 22:21:42.693,2023-07-07 22:21:42.677,555397559,L
62812061,8634968,d6c168a6e38fb4a51e665d55a4e91021,2023-07-07 22:21:42.657,2023-07-07 22:21:46.647,2023-07-07 22:21:46.640,555398588,L
62812062,8634963,2759e2fb4cf61c15de245831069244d0,2023-07-07 22:21:48.750,2023-07-07 22:21:51.060,2023-07-07 22:21:51.057,555367960,L
62812064,8634957,5fb7b3b1dcc7ce2b2ba4551a5a7b8bef,2023-07-07 22:21:54.460,2023-07-07 22:21:55.260,2023-07-07 22:21:55.253,555401528,L
62812066,8634968,cf7199b119533052c4ef938658346040,2023-07-07 22:22:02.223,2023-07-07 22:22:03.133,2023-07-07 22:22:03.130,555398589,L
62812077,8634962,46b75667c002c39d2ee6a473f7e979bb,2023-07-07 22:22:26.720,2023-07-07 22:22:27.663,2023-07-07 22:22:27.660,555409007,L
62812078,8634968,cf7199b119533052c4ef938658346040,2023-07-07 22:22:30.407,2023-07-07 22:22:31.787,2023-07-07 22:22:31.783,555398590,L
62812082,8634963,334850ce372f50f5f3521b342bab2340,2023-07-07 22:22:39.830,2023-07-07 22:22:43.680,2023-07-07 22:22:43.677,555367961,L
62812084,8634998,5aa08e2a0868fd93edf4f77e4574934e,2023-07-07 22:22:49.587,2023-07-07 22:22:51.463,2023-07-07 22:22:51.457,555392893,L
62812092,8634980,e864bf3a898426a26cf7d24f7e9a6ec6,2023-07-07 22:23:21.297,2023-07-07 22:23:23.033,2023-07-07 22:23:23.030,555376891,L
62812095,8634998,c7af1595a66e3bdc57e01f6834837ca3,2023-07-07 22:23:28.193,2023-07-07 22:23:30.800,2023-07-07 22:23:30.797,555392894,L
62812100,8634974,36bbf1327f2fe8201d436395fa9abaf4,2023-07-07 22:23:34.330,2023-07-07 22:23:35.117,2023-07-07 22:23:35.113,555405105,L
62812102,8634998,839a7d4e20d66be8b0fe89a6accc7dbf,2023-07-07 22:23:36.357,2023-07-07 22:23:38.843,2023-07-07 22:23:38.840,555392895,L
62812105,8634961,6e97e0c725873d724d2ea67afc1490f0,2023-07-07 22:23:42.450,2023-07-07 22:23:42.777,2023-07-07 22:23:42.773,555369469,L
62812111,8634963,37ff4efe96983ce60bb7ae73a1e4301f,2023-07-07 22:24:02.437,2023-07-07 22:24:03.180,2023-07-07 22:24:03.177,555367962,L
62812114,8634962,76babf6d2e012c9ff7f52e2b2ff50796,2023-07-07 22:24:12.610,2023-07-07 22:24:14.963,2023-07-07 22:24:14.960,555409008,L
62812116,8634968,7b584a1668bdfcb48101be24109dcc41,2023-07-07 22:24:28.547,2023-07-07 22:24:30.873,2023-07-07 22:24:30.870,555398591,L
62812117,8634961,7e6419a0955c3f7ce0d39651276d2666,2023-07-07 22:24:31.783,2023-07-07 22:24:34.667,2023-07-07 22:24:34.660,555369470,L
62812122,8634998,25a2844781d26a17b7a6b9e058da8481,2023-07-07 22:24:42.397,2023-07-07 22:24:43.247,2023-07-07 22:24:43.247,555392896,L
62812132,8634998,029f571ae4d15105d4ed3e31aef8616d,2023-07-07 22:25:15.473,2023-07-07 22:25:16.263,2023-07-07 22:25:16.260,555392897,L
62812137,8634961,e1ca91bc41af274216e7ce1380dc0160,2023-07-07 22:25:26.527,2023-07-07 22:25:28.927,2023-07-07 22:25:28.923,555369471,L
62812141,8634998,0ee7f9cded30383b05004344f47a18a2,2023-07-07 22:25:33.460,2023-07-07 22:25:37.040,2023-07-07 22:25:37.037,555392898,L
62812162,8634986,c1496629786629fe5c6ec8af2d242446,2023-07-07 22:26:46.620,2023-07-07 22:26:50.037,2023-07-07 22:26:50.033,555344287,L
62812170,8634968,1f0a574fdf7e2e269843b01e2880800f,2023-07-07 22:27:03.420,2023-07-07 22:27:05.887,2023-07-07 22:27:05.880,555326970,L
62812193,8634976,4b6e6d5c51c1a453abc180a2fac09043,2023-07-07 22:27:58.407,2023-07-07 22:28:00.663,2023-07-07 22:28:00.660,555397560,L
62812196,8634963,5a919fd9ae5075309d24ae735e864a48,2023-07-07 22:28:02.470,2023-07-07 22:28:04.530,2023-07-07 22:28:04.527,555367963,L
62812197,8634968,ce3de7f0ca0702e0626fc5df323246ee,2023-07-07 22:28:03.680,2023-07-07 22:28:04.570,2023-07-07 22:28:04.567,555326971,L
62812200,8634971,7dce174193f0411843d2ef8e6b2928b2,2023-07-07 22:28:14.233,2023-07-07 22:28:16.027,2023-07-07 22:28:16.023,555374916,L
62812204,8634963,d23e946ce63f4cbda2c1b4186dc2ec9d,2023-07-07 22:28:18.307,2023-07-07 22:28:20.003,2023-07-07 22:28:20.000,555367964,L
62812213,8634976,9cf7be38acc0a5a95896f6552aa023f9,2023-07-07 22:28:34.573,2023-07-07 22:28:35.583,2023-07-07 22:28:35.580,555397561,L
62812216,8634968,0e9f743c18ddbded1b438d278e319c76,2023-07-07 22:28:42.310,2023-07-07 22:28:43.633,2023-07-07 22:28:43.630,555326972,L
62812227,8634993,d484165c958278e9dcb550d6120166ac,2023-07-07 22:29:00.667,2023-07-07 22:29:03.903,2023-07-07 22:29:03.900,555565751,L
62812229,8634998,f810b95386ade364988663d7dab832ad,2023-07-07 22:29:06.353,2023-07-07 22:29:08.430,2023-07-07 22:29:08.417,555392899,L
62812230,8634963,de0a786ddf547e5959adcaba159b4345,2023-07-07 22:29:07.583,2023-07-07 22:29:08.537,2023-07-07 22:29:08.523,555367965,L
62812236,8634961,be5c36f4a601f5eb468b94d6020d1789,2023-07-07 22:29:24.727,2023-07-07 22:29:28.140,2023-07-07 22:29:28.137,555369472,L
62812238,8634993,d484165c958278e9dcb550d6120166ac,2023-07-07 22:29:33.670,2023-07-07 22:29:35.937,2023-07-07 22:29:35.933,555373612,L
62812240,8634998,48999ae793b6106a905bc8ccdca550d9,2023-07-07 22:29:38.600,2023-07-07 22:29:40.027,2023-07-07 22:29:40.027,555370277,L
62812247,8634963,509f7e81b0188ee057423008d6573f77,2023-07-07 22:29:47.593,2023-07-07 22:29:48.180,2023-07-07 22:29:48.177,555367966,L
62812253,8634957,1c72302ecf47e0887dbfb81805968c35,2023-07-07 22:30:09.350,2023-07-07 22:30:11.893,2023-07-07 22:30:11.890,555401529,L
62812255,8634988,68ba9114daa42d7c4e0110b45856962e,2023-07-07 22:30:16.740,2023-07-07 22:30:19.707,2023-07-07 22:30:19.703,555396725,L
62812261,8634986,83a29875789e6991a0684be8ac1a2edf,2023-07-07 22:30:24.540,2023-07-07 22:30:27.783,2023-07-07 22:30:27.780,555344288,L
62812274,8634957,9bf659cdab508f257a24b8152e87bdec,2023-07-07 22:31:02.687,2023-07-07 22:31:04.317,2023-07-07 22:31:04.313,555401530,L
62812284,8634963,2b12ad9928a2d885c2436eba3531c014,2023-07-07 22:31:25.527,2023-07-07 22:31:28.510,2023-07-07 22:31:28.510,555367967,L
62812289,8634976,52eb4070e25bde8efb26df9346e2ee0d,2023-07-07 22:31:41.367,2023-07-07 22:31:44.067,2023-07-07 22:31:44.063,555397562,L
62812290,8634968,df9d18132bff31ff26cfa893a01f96b7,2023-07-07 22:31:42.593,2023-07-07 22:31:44.140,2023-07-07 22:31:44.137,555326973,L
62812296,8634974,f9e77367e61b319043eb4bb2c7eafde0,2023-07-07 22:32:11.560,2023-07-07 22:32:12.780,2023-07-07 22:32:12.777,555405106,L
62812303,8634998,2d3f3612a749c94bbcfdffe16b0a5972,2023-07-07 22:32:27.520,2023-07-07 22:32:29.273,2023-07-07 22:32:29.270,555370278,L
62812145,8634983,2eb0b9086e561f3379c84066c22c5418,2023-07-07 22:32:43.443,2023-07-07 22:32:45.310,2023-07-07 22:32:45.307,790286754,L
62812308,8634998,32cf23afc8fa622b635ced9a9bc7d381,2023-07-07 22:32:45.477,2023-07-07 22:32:49.120,2023-07-07 22:32:49.117,555370279,L
62812310,8634961,54f077692fecdaf50374e9853b83aacb,2023-07-07 22:32:47.530,2023-07-07 22:32:49.350,2023-07-07 22:32:49.350,555369473,L
62812311,8634993,58e25fbc418dabea31dc65eec20a8f95,2023-07-07 22:32:48.353,2023-07-07 22:32:49.467,2023-07-07 22:32:49.463,555392985,L
62812315,8634961,4aee49f7c35266b47cf175b6067ff493,2023-07-07 22:33:07.527,2023-07-07 22:33:09.980,2023-07-07 22:33:09.977,555369474,L
62812316,8634993,a87ca5e45cb15c8f115c3d191cc969c4,2023-07-07 22:33:13.683,2023-07-07 22:33:14.190,2023-07-07 22:33:14.187,555392986,L
62812318,8634996,ecf7b3d588943663936f33d22c985a18,2023-07-07 22:33:21.463,2023-07-07 22:33:22.593,2023-07-07 22:33:22.590,555330574,L
62812319,8634962,50a40298a353beefdd8e36cd7bb95543,2023-07-07 22:33:36.543,2023-07-07 22:33:38.340,2023-07-07 22:33:38.340,555409009,L
62812322,8634998,afa625036f06cfb4912b75b11056205f,2023-07-07 22:33:47.580,2023-07-07 22:33:50.393,2023-07-07 22:33:50.390,555370280,L
62812323,8634961,901dee4668c033d93b875858eb1b9f56,2023-07-07 22:33:48.403,2023-07-07 22:33:50.490,2023-07-07 22:33:50.487,555369475,L
62812326,8634962,06868982c75566c79c6a2c85b80497d4,2023-07-07 22:33:57.383,2023-07-07 22:33:58.607,2023-07-07 22:33:58.603,555409010,L
62812331,8634962,50a40298a353beefdd8e36cd7bb95543,2023-07-07 22:34:13.653,2023-07-07 22:34:14.133,2023-07-07 22:34:14.130,555409011,L
62812333,8634974,1618f226d9a8ea3ef24784f5a96878fc,2023-07-07 22:34:18.540,2023-07-07 22:34:22.013,2023-07-07 22:34:22.010,555405107,L
62812180,8634983,398d0030248df138800ddc8aa29ac93f,2023-07-07 22:34:35.677,2023-07-07 22:34:38.223,2023-07-07 22:34:38.220,790282601,L
62812341,8634998,62792e2dbaf0cff9127a4a1f766bc515,2023-07-07 22:34:37.713,2023-07-07 22:34:38.343,2023-07-07 22:34:38.337,555370281,L
62812342,8634962,300e479c940f3f32b9cdff9cb365b769,2023-07-07 22:34:38.540,2023-07-07 22:34:42.000,2023-07-07 22:34:42.000,555409012,L
62812344,8634980,029a4f84f23e2fcfb6c89ee908279364,2023-07-07 22:34:40.563,2023-07-07 22:34:42.140,2023-07-07 22:34:42.137,555376892,L
62812345,8634962,3c3934d44f61a23e889aa9c139053cbf,2023-07-07 22:34:46.310,2023-07-07 22:34:50.063,2023-07-07 22:34:50.057,555409013,L
62812348,8634968,4492f56a773aa4109f74be5008bdbd8b,2023-07-07 22:34:57.350,2023-07-07 22:34:58.143,2023-07-07 22:34:58.140,555326974,L
62812353,8634962,708872af8c2623e0311939e0bb5774a7,2023-07-07 22:35:09.560,2023-07-07 22:35:13.447,2023-07-07 22:35:13.443,555409014,L
62812354,8634988,ecbbfc404445c2a1dc95a33fcad395af,2023-07-07 22:35:22.580,2023-07-07 22:35:25.233,2023-07-07 22:35:25.230,555396726,L
62812355,8634980,029a4f84f23e2fcfb6c89ee908279364,2023-07-07 22:35:24.603,2023-07-07 22:35:25.353,2023-07-07 22:35:25.350,555376893,L
62812356,8634976,fba62b336ac234141ed5e8e6688c5b07,2023-07-07 22:35:25.430,2023-07-07 22:35:29.037,2023-07-07 22:35:29.033,555397563,L
62812357,8634968,4492f56a773aa4109f74be5008bdbd8b,2023-07-07 22:35:26.643,2023-07-07 22:35:29.100,2023-07-07 22:35:29.097,555326975,L
62812359,8634962,06868982c75566c79c6a2c85b80497d4,2023-07-07 22:35:36.410,2023-07-07 22:35:36.877,2023-07-07 22:35:36.873,555409015,L
62812367,8634963,2b12ad9928a2d885c2436eba3531c014,2023-07-07 22:36:33.750,2023-07-07 22:36:34.903,2023-07-07 22:36:34.900,555367968,L
62812374,8634993,313bfe6208a1aa7a542bf69e891797d3,2023-07-07 22:37:01.817,2023-07-07 22:37:02.100,2023-07-07 22:37:02.097,555392987,L
62812377,8634986,f590a22d6715a569cbdd5a8fd1e7e834,2023-07-07 22:37:12.380,2023-07-07 22:37:13.707,2023-07-07 22:37:13.700,555344289,L
62812380,8634961,2213696f9be3dcc6fc323bb747fb83d8,2023-07-07 22:37:16.450,2023-07-07 22:37:17.677,2023-07-07 22:37:17.673,555369476,L
62812383,8634963,944be4084926500997b03c7fad66dcb9,2023-07-07 22:37:21.333,2023-07-07 22:37:25.293,2023-07-07 22:37:25.290,555367969,L
62812384,8634998,8b616444436c7c2bc80af45a0799efcb,2023-07-07 22:37:22.570,2023-07-07 22:37:25.520,2023-07-07 22:37:25.517,555370282,L
62812385,8634963,b5dba621ff667fd41797be4f916a69f6,2023-07-07 22:37:24.217,2023-07-07 22:37:25.627,2023-07-07 22:37:25.623,555367970,L
62812386,8634993,313bfe6208a1aa7a542bf69e891797d3,2023-07-07 22:37:28.293,2023-07-07 22:37:29.787,2023-07-07 22:37:29.783,555392988,L
62812392,8634963,2b12ad9928a2d885c2436eba3531c014,2023-07-07 22:37:47.443,2023-07-07 22:37:49.573,2023-07-07 22:37:49.570,555367971,L
62812299,8634996,51de4995b3b39b93ec5ff142f7d5625f,2023-07-07 22:37:50.693,2023-07-07 22:37:53.417,2023-07-07 22:37:53.413,790287337,L
62812394,8634968,aca44336c6e2bde33bf8ec13669c8470,2023-07-07 22:37:53.543,2023-07-07 22:37:57.203,2023-07-07 22:37:57.200,555326976,L
62812151,8634983,0db25fcf174d185515552873518627ae,2023-07-07 22:38:24.450,2023-07-07 22:38:24.997,2023-07-07 22:38:24.993,790282267,L
62812402,8634962,be79e9de415c0b6f8b64014146f8be9e,2023-07-07 22:38:25.683,2023-07-07 22:38:28.763,2023-07-07 22:38:28.760,555409016,L
62812404,8634963,2b12ad9928a2d885c2436eba3531c014,2023-07-07 22:38:39.543,2023-07-07 22:38:40.740,2023-07-07 22:38:40.737,555367972,L
62812405,8634963,92279e2c3921b28e00844e2f0ca90d21,2023-07-07 22:38:42.793,2023-07-07 22:38:44.540,2023-07-07 22:38:44.537,555367973,L
62812406,8634996,9c403a3c3ca9fee792dd35d6990815d2,2023-07-07 22:38:44.850,2023-07-07 22:38:48.410,2023-07-07 22:38:48.407,555330575,L
62812407,8634963,553234273d102caae175c2dcd1c36eaa,2023-07-07 22:38:49.300,2023-07-07 22:38:52.213,2023-07-07 22:38:52.210,555367974,L
62812135,8634983,afb33d6ef43b352c25c55d4ab58e533b,2023-07-07 22:38:57.857,2023-07-07 22:38:59.940,2023-07-07 22:38:59.937,790282440,L
62812420,8634980,8aa24ed353001bf02605c1c10804cf45,2023-07-07 22:39:38.573,2023-07-07 22:39:39.000,2023-07-07 22:39:38.997,790283385,L
62812423,8634963,a4ec0747d95b61e0cf9c5fb912617d33,2023-07-07 22:39:45.517,2023-07-07 22:39:46.837,2023-07-07 22:39:46.833,555367975,L
62812427,8634963,9cb46b7b8bfe6719e0663a6ac132df6d,2023-07-07 22:40:00.580,2023-07-07 22:40:02.520,2023-07-07 22:40:02.517,555367976,L
62812131,8634980,c937e3173af13e0e2610f026121c6fa5,2023-07-07 22:40:22.530,2023-07-07 22:40:25.723,2023-07-07 22:40:25.720,790283386,L
62812433,8634963,15dd688b09f026f6967e456be46dbd00,2023-07-07 22:40:31.490,2023-07-07 22:40:33.927,2023-07-07 22:40:33.923,555367977,L
62812440,8634971,92955e97a5bbffa664da967c5347fd44,2023-07-07 22:40:47.883,2023-07-07 22:40:49.613,2023-07-07 22:40:49.610,555374917,L
62812442,8634985,e2d500318d1d85a367a1b75975641062,2023-07-07 22:41:14.723,2023-07-07 22:41:19.123,2023-07-07 22:41:19.120,555407805,L
62812445,8634957,d2cde2cfeeb5129d52de25e688fcc4ae,2023-07-07 22:41:22.887,2023-07-07 22:41:23.410,2023-07-07 22:41:23.407,555397415,L
62812447,8634971,99c0fc1fe532ce89ce393d88421fae37,2023-07-07 22:41:25.327,2023-07-07 22:41:27.300,2023-07-07 22:41:27.300,555374918,L
62812450,8634963,240ad9e563ffc3d696f3ae5cbfc738f6,2023-07-07 22:41:30.633,2023-07-07 22:41:31.393,2023-07-07 22:41:31.390,555367978,L
62812455,8634971,d63e406b5a7a52f2c6eaf9882e57ed5c,2023-07-07 22:41:42.520,2023-07-07 22:41:43.550,2023-07-07 22:41:43.550,555374919,L
62812457,8634957,cc528a2697cd9a4e64d456c6de029609,2023-07-07 22:41:47.437,2023-07-07 22:41:51.600,2023-07-07 22:41:51.597,555401531,L
62812458,8634974,7e12f11ea527f1db27f51744d7e1613e,2023-07-07 22:41:50.697,2023-07-07 22:41:51.897,2023-07-07 22:41:51.893,555405108,L
62812461,8634963,b7991acfbf234c285ba8ba03777c6de3,2023-07-07 22:42:08.677,2023-07-07 22:42:12.367,2023-07-07 22:42:12.357,555367979,L
62812462,8634971,fc35b95e046a90f9a96b293fdb0e854a,2023-07-07 22:42:10.720,2023-07-07 22:42:12.523,2023-07-07 22:42:12.520,555374920,L
62812465,8634961,f3f21b075a9c60abfbc4b7d3d2c8ed63,2023-07-07 22:42:18.877,2023-07-07 22:42:20.747,2023-07-07 22:42:20.743,555369477,L
62812468,8634993,f6f99b36402ce91f2c9f20c46b37b1c4,2023-07-07 22:42:23.763,2023-07-07 22:42:24.710,2023-07-07 22:42:24.703,555405219,L
62812469,8634968,1881754e4a7ffd075c20e9ed4832d57b,2023-07-07 22:42:26.210,2023-07-07 22:42:28.600,2023-07-07 22:42:28.597,555326977,L
62812474,8634957,37731a968a243daa5f14238d1c0e94bb,2023-07-07 22:42:48.253,2023-07-07 22:42:49.120,2023-07-07 22:42:49.113,555401532,L
62812478,8634957,881704f6ac25a5b348058a8779ed9303,2023-07-07 22:43:04.637,2023-07-07 22:43:05.287,2023-07-07 22:43:05.283,555401533,L
62812479,8634998,66c23125ca8d2096393320657fca5162,2023-07-07 22:43:08.720,2023-07-07 22:43:09.173,2023-07-07 22:43:09.170,555370283,L
62812481,8634961,aab2fa51d59f354ace079028625b909f,2023-07-07 22:43:11.560,2023-07-07 22:43:13.037,2023-07-07 22:43:13.033,555369478,L
62812485,8634998,9bd0568511fbbe2e3282aac719a06c18,2023-07-07 22:43:30.713,2023-07-07 22:43:32.517,2023-07-07 22:43:32.513,555370284,L
62812486,8634957,ce3d138994301c3ebe9cd2ec57484de0,2023-07-07 22:43:36.840,2023-07-07 22:43:40.270,2023-07-07 22:43:40.267,555401534,L
62812488,8634968,79ec0f6df746f196e476ddeedbe5c014,2023-07-07 22:43:44.597,2023-07-07 22:43:48.353,2023-07-07 22:43:48.350,555326978,L
62812489,8634998,e2c1da8519b23cd9db9afa92c85f4228,2023-07-07 22:43:49.497,2023-07-07 22:43:52.340,2023-07-07 22:43:52.337,555370285,L
62812490,8634963,2460019dc756b15f763e191e51018910,2023-07-07 22:43:54.393,2023-07-07 22:43:56.263,2023-07-07 22:43:56.260,555367980,L
62812493,8634998,be427d2a8ced1482791a9bf88a409ffb,2023-07-07 22:44:00.513,2023-07-07 22:44:04.140,2023-07-07 22:44:04.140,555370286,L
62812495,8634961,897444b02b495f32da024ad5bed9947f,2023-07-07 22:44:05.403,2023-07-07 22:44:08.307,2023-07-07 22:44:08.303,555369479,L
62812504,8634998,41ab03dcd00a7cc65534a5f9e0e711c5,2023-07-07 22:44:40.400,2023-07-07 22:44:43.630,2023-07-07 22:44:43.630,555370287,L
62812505,8634986,6d9f1860743209acb48a34d35c22c312,2023-07-07 22:44:43.650,2023-07-07 22:44:47.413,2023-07-07 22:44:47.410,555344290,L
62812507,8634963,9b726033993c7b80db5ae51d81887d9b,2023-07-07 22:44:56.713,2023-07-07 22:44:59.913,2023-07-07 22:44:59.910,555367981,L
