"ts","checkin_terminal","airline_grouped_hash","pax_arrival_profile"
"2023-06-21 14:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","102"
"2023-06-21 14:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-21 14:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-21 14:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-21 14:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-21 14:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-21 14:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-21 15:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-21 15:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-21 15:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-21 15:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-21 15:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","102"
"2023-06-21 15:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","105"
"2023-06-21 15:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","108"
"2023-06-21 15:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","109"
"2023-06-21 16:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","106"
"2023-06-21 16:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","105"
"2023-06-21 16:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","102"
"2023-06-21 16:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-21 16:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-21 17:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-21 17:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","81"
"2023-06-21 17:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-21 17:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-21 17:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-21 17:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-21 17:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-21 17:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-21 18:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-21 18:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","100"
"2023-06-21 18:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","105"
"2023-06-21 18:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","109"
"2023-06-21 18:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","111"
"2023-06-21 18:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","113"
"2023-06-21 18:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","111"
"2023-06-21 19:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","110"
"2023-06-21 19:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","111"
"2023-06-21 19:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-21 19:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-21 19:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-21 20:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-21 20:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-21 20:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","81"
"2023-06-21 20:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-21 20:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-21 20:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-21 20:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","76"
"2023-06-21 20:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","81"
"2023-06-21 20:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-21 21:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-21 21:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-21 21:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-21 21:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-21 21:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-21 21:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-21 21:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-21 21:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-21 21:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-21 22:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","65"
"2023-06-21 22:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","64"
"2023-06-21 23:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","69"
"2023-06-21 23:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","67"
"2023-06-21 23:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","65"
"2023-06-21 23:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","56"
"2023-06-22 00:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","53"
"2023-06-22 00:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","49"
"2023-06-22 00:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","43"
"2023-06-22 00:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","41"
"2023-06-22 00:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","41"
"2023-06-22 00:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","40"
"2023-06-22 00:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","36"
"2023-06-22 00:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","32"
"2023-06-22 01:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","26"
"2023-06-22 01:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","24"
"2023-06-22 01:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","15"
"2023-06-22 01:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","6"
"2023-06-22 01:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","4"
"2023-06-22 01:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","4"
"2023-06-22 01:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","5"
"2023-06-22 02:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","5"
"2023-06-22 02:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","6"
"2023-06-22 02:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","7"
"2023-06-22 02:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","8"
"2023-06-22 02:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","10"
"2023-06-22 03:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","16"
"2023-06-22 03:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","24"
"2023-06-22 03:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","28"
"2023-06-22 03:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","32"
"2023-06-22 04:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","37"
"2023-06-22 04:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","40"
"2023-06-22 04:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","43"
"2023-06-22 04:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","51"
"2023-06-22 04:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","58"
"2023-06-22 04:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","62"
"2023-06-22 04:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","65"
"2023-06-22 04:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","71"
"2023-06-22 05:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-22 05:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-22 05:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-22 05:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-22 05:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-22 05:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","76"
"2023-06-22 06:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-22 06:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-22 06:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-22 06:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-22 06:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-22 06:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-22 06:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-22 07:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-22 07:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-22 07:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-22 07:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","98"
"2023-06-22 07:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-22 07:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-22 08:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-22 08:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","98"
"2023-06-22 08:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-22 08:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-22 08:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","105"
"2023-06-22 08:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","98"
"2023-06-22 08:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-22 09:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","76"
"2023-06-22 09:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-22 09:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-22 10:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","64"
"2023-06-22 10:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","65"
"2023-06-22 10:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","63"
"2023-06-22 10:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","59"
"2023-06-22 10:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","55"
"2023-06-22 11:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","55"
"2023-06-22 11:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","56"
"2023-06-22 11:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","55"
"2023-06-22 11:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","54"
"2023-06-22 11:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","60"
"2023-06-22 11:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","61"
"2023-06-22 11:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","63"
"2023-06-22 12:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-22 12:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-22 12:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-22 13:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","88"
"2023-06-22 13:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-22 13:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-22 13:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-22 14:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-22 14:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","101"
"2023-06-22 14:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","102"
"2023-06-22 14:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-22 14:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-22 14:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-22 14:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-22 14:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-22 15:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","98"
"2023-06-22 15:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","102"
"2023-06-22 15:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","106"
"2023-06-22 15:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","110"
"2023-06-22 15:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","110"
"2023-06-22 15:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","112"
"2023-06-22 16:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","108"
"2023-06-22 16:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","104"
"2023-06-22 16:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","104"
"2023-06-22 16:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","101"
"2023-06-22 16:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-22 16:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-22 17:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-22 17:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","81"
"2023-06-22 17:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-22 18:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","101"
"2023-06-22 18:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","108"
"2023-06-22 18:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","108"
"2023-06-22 18:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","108"
"2023-06-22 18:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","107"
"2023-06-22 19:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","101"
"2023-06-22 19:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-22 19:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","102"
"2023-06-22 19:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","105"
"2023-06-22 19:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","107"
"2023-06-22 19:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","102"
"2023-06-22 19:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","100"
"2023-06-22 20:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","98"
"2023-06-22 20:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","102"
"2023-06-22 20:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","107"
"2023-06-22 20:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","104"
"2023-06-22 20:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","108"
"2023-06-22 20:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","110"
"2023-06-22 21:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","116"
"2023-06-22 21:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","113"
"2023-06-22 21:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","106"
"2023-06-22 21:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","107"
"2023-06-22 21:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-22 22:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-22 22:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","68"
"2023-06-22 22:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","70"
"2023-06-22 22:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","70"
"2023-06-22 22:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","71"
"2023-06-22 22:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","74"
"2023-06-22 23:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-22 23:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-22 23:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-22 23:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","74"
"2023-06-22 23:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","72"
"2023-06-22 23:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","68"
"2023-06-23 00:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","52"
"2023-06-23 00:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","44"
"2023-06-23 00:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","39"
"2023-06-23 01:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","30"
"2023-06-23 01:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","26"
"2023-06-23 01:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","16"
"2023-06-23 01:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","7"
"2023-06-23 01:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","7"
"2023-06-23 01:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","4"
"2023-06-23 02:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","5"
"2023-06-23 02:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","7"
"2023-06-23 02:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","8"
"2023-06-23 02:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","11"
"2023-06-23 02:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","12"
"2023-06-23 02:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","13"
"2023-06-23 02:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","14"
"2023-06-23 03:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","18"
"2023-06-23 03:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","21"
"2023-06-23 03:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","22"
"2023-06-23 03:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","27"
"2023-06-23 03:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","31"
"2023-06-23 03:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","33"
"2023-06-23 03:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","36"
"2023-06-23 04:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","38"
"2023-06-23 04:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","41"
"2023-06-23 04:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","47"
"2023-06-23 04:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","63"
"2023-06-23 04:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-23 04:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","70"
"2023-06-23 04:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","71"
"2023-06-23 05:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-23 05:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-23 05:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-23 05:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-23 05:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-23 06:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","81"
"2023-06-23 06:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","82"
"2023-06-23 06:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-23 06:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-23 06:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-23 06:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-23 07:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-23 07:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-23 07:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","90"
"2023-06-23 07:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-23 08:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-23 08:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-23 08:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-23 08:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-23 08:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-23 08:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-23 08:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-23 08:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-23 09:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-23 09:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","76"
"2023-06-23 09:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-23 09:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-23 09:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","78"
"2023-06-23 09:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-23 09:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","80"
"2023-06-23 09:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","79"
"2023-06-23 09:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","77"
"2023-06-23 10:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","67"
"2023-06-23 10:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","69"
"2023-06-23 10:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","69"
"2023-06-23 10:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","63"
"2023-06-23 11:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","60"
"2023-06-23 11:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","61"
"2023-06-23 11:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","62"
"2023-06-23 11:40:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","62"
"2023-06-23 11:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","65"
"2023-06-23 11:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","66"
"2023-06-23 12:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-23 12:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","98"
"2023-06-23 13:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-23 13:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-23 13:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-23 13:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","98"
"2023-06-23 13:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-23 13:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","99"
"2023-06-23 13:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","101"
"2023-06-23 13:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","96"
"2023-06-23 13:50:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","94"
"2023-06-23 14:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","98"
"2023-06-23 14:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","100"
"2023-06-23 14:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-23 14:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","103"
"2023-06-23 14:30:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-23 14:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","95"
"2023-06-23 14:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-23 15:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","93"
"2023-06-23 15:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","101"
"2023-06-23 15:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","105"
"2023-06-23 15:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","110"
"2023-06-23 16:00:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","110"
"2023-06-23 16:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","108"
"2023-06-23 16:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","97"
"2023-06-23 16:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-23 17:15:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","86"
"2023-06-23 17:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","84"
"2023-06-23 17:25:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","83"
"2023-06-23 17:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","87"
"2023-06-23 17:45:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-23 17:55:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","85"
"2023-06-23 18:05:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","91"
"2023-06-23 18:10:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","92"
"2023-06-23 18:20:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","101"
"2023-06-23 18:35:00.000 +0300","B","7bac920cc30511dfb81ca2242b293990","111"
